EmployeeID,Age,Gender,MaritalStatus,Department,JobRole,JobLevel,MonthlyIncome,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,TotalWorkingYears,OverTime,DistanceFromHome,Education,PerformanceRating,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,RelationshipSatisfaction,NumCompaniesWorked,TrainingTimesLastYear,StockOptionLevel,PercentSalaryHike,EngagementScore,Attrition
1415,28,Female,Single,HR,Recruiter,2,5442,5,5,0,5,Yes,41,1,1,1,4,1,3,4,2,1,20,4.7,No
1416,51,Male,Divorced,Sales,Sales Manager,2,4640,9,4,3,20,No,15,2,4,4,3,4,2,9,3,3,11,3.6,Yes
1417,41,Non-Binary,Married,HR,Recruiter,3,8698,7,4,4,9,No,47,5,3,3,1,4,4,0,5,1,12,8.3,No
1418,35,Male,Single,Sales,BDR,3,8317,7,6,3,10,No,8,2,2,3,2,3,3,8,0,3,11,6.8,No
1419,55,Female,Married,Engineering,Software Engineer,5,15866,6,6,3,6,Yes,30,1,3,4,4,4,3,6,0,0,21,7.7,No
1420,57,Male,Divorced,Product,UX Designer,1,3957,27,4,3,33,Yes,35,2,3,2,3,4,2,6,2,1,20,3.8,Yes
1421,45,Female,Divorced,Finance,Accountant,3,8564,20,18,13,26,No,3,3,3,1,2,1,2,3,2,2,14,8.9,No
1422,57,Male,Married,Sales,Sales Manager,3,8960,2,0,2,13,No,8,1,4,4,2,4,1,7,6,0,15,5.3,No
1423,38,Non-Binary,Divorced,HR,Recruiter,3,9101,16,3,2,18,No,37,3,2,3,2,4,2,1,1,3,14,9.0,No
1424,47,Non-Binary,Married,Product,UI Designer,1,3286,14,6,8,16,No,14,3,2,2,3,1,3,3,6,0,19,5.3,No
1425,53,Male,Married,HR,Recruiter,2,4601,27,4,6,27,No,3,1,2,4,2,1,3,4,4,0,15,8.5,No
1426,53,Non-Binary,Divorced,HR,Compensation Analyst,5,13397,19,5,2,31,No,7,4,4,1,3,4,1,4,6,0,16,3.6,No
1427,61,Male,Divorced,Sales,Account Executive,2,5385,30,18,12,40,Yes,26,1,1,4,2,2,4,2,3,2,14,4.2,No
1428,58,Non-Binary,Married,Engineering,DevOps Engineer,3,10031,18,14,5,29,No,44,4,3,4,2,4,4,0,0,0,21,3.7,No
1429,51,Non-Binary,Married,Marketing,Marketing Analyst,4,11752,21,15,6,29,Yes,22,4,3,4,4,1,1,8,2,3,14,3.0,No
1430,59,Male,Single,Sales,BDR,4,13957,9,3,3,33,No,13,2,3,3,4,4,3,9,3,2,22,8.7,No
1431,38,Female,Married,Product,UI Designer,2,5046,8,7,1,13,No,42,1,4,2,2,3,1,5,1,3,18,4.8,Yes
1432,55,Male,Single,Marketing,Growth Manager,3,9953,19,12,10,33,No,23,3,3,3,1,4,1,5,1,1,14,5.2,No
1433,33,Non-Binary,Single,Product,UI Designer,3,7114,11,9,1,13,No,50,1,3,3,4,2,1,4,0,2,11,9.3,No
1434,38,Non-Binary,Single,Product,UX Designer,4,8275,0,0,0,17,No,29,5,3,2,2,3,4,7,2,3,15,5.6,No
1435,24,Female,Divorced,Operations,Project Manager,4,13420,0,0,0,1,Yes,4,5,3,4,1,1,1,0,1,3,17,4.7,Yes
1436,60,Non-Binary,Married,Finance,Financial Analyst,3,7345,10,1,6,22,No,34,2,4,4,1,4,1,4,2,1,25,6.1,No
1437,52,Non-Binary,Divorced,Finance,Accountant,2,4068,16,6,10,21,No,27,1,2,3,4,1,4,8,3,2,17,7.3,No
1438,56,Male,Divorced,Engineering,Software Engineer,3,8698,21,3,5,24,Yes,9,2,3,4,3,3,3,1,5,1,25,9.0,No
1439,54,Female,Single,Sales,BDR,1,3441,24,0,15,24,No,28,3,1,4,1,4,2,8,5,2,18,8.5,No
1440,36,Non-Binary,Divorced,Engineering,Senior Engineer,4,10774,4,4,2,4,No,19,3,3,3,4,2,1,9,0,1,12,7.3,No
1441,46,Non-Binary,Married,Sales,Sales Rep,3,7926,8,3,1,16,No,18,1,3,3,3,2,1,3,1,0,18,7.8,No
1442,43,Non-Binary,Single,Product,Product Manager,4,11749,4,3,4,8,Yes,39,5,3,3,4,4,2,3,0,1,25,4.0,Yes
1443,22,Male,Single,Finance,FP&A Manager,2,5791,0,0,0,3,No,14,2,1,3,2,3,2,1,4,2,11,4.8,Yes
1444,56,Male,Divorced,Engineering,Software Engineer,3,10199,4,0,3,6,Yes,37,2,4,1,1,3,3,8,2,3,14,5.0,No
1445,35,Male,Married,Product,UI Designer,3,7219,9,8,2,10,No,35,2,3,3,2,2,4,4,6,1,20,4.5,No
1446,45,Female,Divorced,Operations,Facilities Coordinator,1,3634,11,10,7,12,No,16,1,4,1,1,4,3,4,2,3,17,5.2,Yes
1447,40,Male,Divorced,HR,HR Generalist,4,13308,16,9,3,18,No,19,4,4,1,1,2,3,0,3,3,20,6.3,No
1448,35,Female,Married,Engineering,Staff Engineer,3,8298,5,2,4,17,No,22,3,3,2,4,4,4,4,2,1,16,7.3,Yes
1449,50,Male,Married,Marketing,Content Strategist,1,3862,4,2,4,5,Yes,46,3,4,4,3,3,3,9,5,3,18,7.0,No
1450,30,Non-Binary,Single,Operations,Operations Manager,2,5976,3,2,3,8,No,2,2,4,2,4,4,3,9,5,0,17,5.1,No
1451,52,Non-Binary,Divorced,HR,Recruiter,2,6415,12,5,3,18,No,18,1,3,3,1,1,3,4,2,2,19,9.2,No
1452,43,Non-Binary,Married,Engineering,Staff Engineer,3,10311,11,6,2,22,No,49,4,3,2,1,3,1,4,6,0,11,4.3,No
1453,27,Male,Divorced,HR,HR Generalist,2,6732,3,0,2,8,No,38,4,3,3,2,4,4,0,6,1,24,8.0,Yes
1454,55,Non-Binary,Single,Marketing,Marketing Analyst,2,6938,16,11,0,35,Yes,6,1,2,3,2,2,1,2,3,2,11,8.1,Yes
1455,58,Male,Divorced,Marketing,Content Strategist,3,8643,13,3,7,30,Yes,41,4,3,1,1,2,3,4,3,0,23,7.3,No
1456,39,Male,Divorced,HR,Compensation Analyst,2,4697,4,0,4,16,No,28,3,3,1,2,4,3,4,6,0,15,4.2,No
1457,60,Non-Binary,Divorced,Sales,Sales Rep,3,7078,26,13,13,41,No,29,3,3,3,2,3,4,8,3,0,15,6.4,No
1458,58,Non-Binary,Single,Engineering,Data Engineer,3,6413,19,10,7,25,Yes,40,3,1,4,2,4,1,8,4,3,15,5.6,No
1459,55,Male,Single,Sales,BDR,2,6959,2,0,2,10,Yes,18,4,3,2,2,2,1,3,3,1,14,6.7,No
1460,46,Non-Binary,Married,Sales,Sales Manager,1,3326,21,2,6,28,No,33,2,2,3,3,3,3,9,3,2,21,7.6,No
1461,51,Male,Married,Marketing,Growth Manager,4,8324,16,12,0,31,Yes,42,4,3,1,3,3,2,6,1,1,18,8.5,Yes
1462,44,Non-Binary,Divorced,Product,Product Analyst,5,13326,6,2,6,19,Yes,29,3,3,3,1,3,2,0,1,2,12,4.0,No
1463,23,Non-Binary,Married,Engineering,DevOps Engineer,2,5882,1,1,1,1,Yes,35,1,3,3,2,2,2,9,4,3,25,8.7,Yes
1464,53,Male,Married,Marketing,Content Strategist,1,3802,21,18,1,21,Yes,48,5,3,2,1,4,1,0,2,1,13,6.6,No
1465,40,Non-Binary,Single,Sales,Sales Manager,2,5854,18,13,11,20,Yes,40,5,3,2,1,3,2,5,4,1,11,6.1,Yes
1466,45,Male,Single,Finance,FP&A Manager,2,5284,3,1,0,15,Yes,36,5,3,2,3,2,4,1,2,3,14,8.8,No
1467,61,Female,Married,Engineering,Staff Engineer,1,2848,4,3,2,6,Yes,12,2,3,4,1,4,3,5,4,0,17,5.8,No
1468,31,Female,Divorced,Engineering,Staff Engineer,2,6682,6,3,1,6,No,10,4,4,4,1,1,1,5,5,3,19,7.1,No
1469,26,Non-Binary,Divorced,Product,Product Manager,2,6093,0,0,0,3,Yes,12,2,3,4,2,2,2,0,5,2,15,5.9,No
1470,48,Male,Divorced,HR,HR Manager,5,18729,10,7,0,26,No,15,1,2,2,2,4,3,6,5,2,21,3.9,No
1471,31,Female,Divorced,Engineering,Software Engineer,3,9852,0,0,0,8,No,3,3,2,1,2,2,3,6,6,2,22,5.1,Yes
1472,22,Non-Binary,Married,Operations,IT Support,3,9149,0,0,0,0,Yes,26,3,3,1,4,1,2,1,6,3,11,3.0,No
1473,33,Non-Binary,Divorced,HR,Compensation Analyst,1,3972,5,5,5,12,Yes,6,4,3,2,3,4,1,7,3,3,16,8.6,Yes
1474,37,Non-Binary,Single,Sales,BDR,5,19440,7,0,1,19,No,25,5,4,3,2,2,1,7,4,1,25,8.8,No
1475,38,Female,Single,Marketing,Marketing Analyst,2,5051,9,0,6,20,No,22,5,3,3,3,4,1,7,6,3,24,9.0,No
1476,22,Non-Binary,Divorced,Sales,BDR,1,2664,0,0,0,1,No,27,1,4,2,4,1,1,8,3,0,22,5.9,Yes
1477,22,Male,Single,Operations,IT Support,2,6443,0,0,0,3,Yes,45,4,3,4,1,3,4,7,6,3,24,3.3,No
1478,51,Female,Divorced,Engineering,Staff Engineer,3,6582,4,3,4,24,No,50,5,4,1,3,4,1,7,3,1,21,6.7,Yes
1479,58,Male,Single,Sales,BDR,3,9678,21,3,18,32,Yes,26,2,4,3,4,3,2,5,0,0,18,8.6,Yes
1480,55,Female,Divorced,Product,Product Analyst,4,9134,13,10,7,28,No,17,5,3,2,3,4,4,9,1,2,24,7.8,No
1481,41,Male,Married,Operations,Facilities Coordinator,3,7677,6,4,1,10,No,50,1,4,4,2,1,4,4,3,0,13,7.9,No
1482,59,Male,Divorced,Sales,Account Executive,3,7663,18,6,6,33,No,36,2,1,2,4,2,4,5,1,1,16,7.1,No
1483,30,Male,Married,Engineering,QA Engineer,1,2856,4,4,3,7,No,19,3,2,1,2,2,2,2,4,1,12,4.2,No
1484,22,Female,Divorced,Product,UI Designer,2,5120,0,0,0,3,No,47,4,4,1,1,4,3,3,0,1,21,5.1,No
1485,37,Female,Single,Engineering,Staff Engineer,1,2994,2,0,2,3,Yes,40,3,3,2,2,4,3,7,5,2,17,8.8,Yes
1486,28,Female,Divorced,Sales,Sales Rep,1,4157,3,3,3,7,No,15,5,3,3,3,3,1,0,6,0,11,5.1,No
1487,34,Non-Binary,Single,Finance,FP&A Manager,2,4450,5,2,4,13,No,35,5,3,1,1,2,2,9,1,2,18,3.7,No
1488,54,Male,Married,Engineering,DevOps Engineer,2,4302,28,20,2,35,Yes,24,4,2,4,1,4,3,2,3,1,15,3.2,No
1489,32,Non-Binary,Divorced,Engineering,Staff Engineer,2,6491,0,0,0,11,Yes,11,2,3,3,3,1,4,1,6,3,14,8.2,No
1490,25,Male,Divorced,Engineering,Engineering Manager,2,6055,2,1,1,6,No,5,1,3,1,3,1,4,3,2,1,12,5.7,Yes
1491,22,Non-Binary,Single,HR,HR Generalist,3,8848,0,0,0,4,No,22,4,3,4,1,3,3,1,1,1,21,3.4,No
1492,43,Female,Divorced,Product,Product Manager,1,4028,19,2,10,23,No,7,3,4,3,2,1,3,2,5,2,20,6.6,Yes
1493,28,Female,Single,Engineering,DevOps Engineer,4,11422,5,2,1,7,No,1,1,3,3,3,4,2,9,0,2,24,6.3,Yes
1494,32,Non-Binary,Divorced,Engineering,Software Engineer,4,9811,0,0,0,4,Yes,45,3,3,1,4,4,3,9,2,0,22,7.0,Yes
1495,46,Female,Married,Product,Product Manager,1,2988,14,14,10,25,No,41,5,2,1,3,2,2,1,4,0,25,8.9,Yes
1496,30,Male,Married,Engineering,DevOps Engineer,2,5207,3,0,2,5,No,35,3,4,2,1,2,2,4,3,1,17,8.8,No
1497,32,Non-Binary,Married,Engineering,Senior Engineer,5,13273,0,0,0,7,No,3,4,3,3,1,3,2,9,5,1,21,4.0,No
1498,49,Male,Single,Operations,Project Manager,3,7360,22,12,15,22,No,29,3,2,4,3,1,1,3,6,1,22,6.2,Yes
1499,60,Male,Married,HR,HR Generalist,1,2910,22,15,4,33,No,19,1,3,2,2,2,4,6,6,1,20,5.2,No
1500,28,Non-Binary,Single,Marketing,Content Strategist,3,9577,6,4,1,7,No,50,4,3,2,4,1,4,0,2,1,21,8.9,No
